,,0.072,2,6,,,,,,,
7390275,LR,16.8,8.4,No,25856,,,,,,
7390275,RF,16.8,8.3,No,25856,,,,,,
7390275,RR,16.8,8.4,No,25856,,,,,,
4064659,LF,19.8,8.0,No,43606,,,,,,
4064659,LR,19.8,8.0,Yes,43606,,,,,,
4064659,RF,19.8,7.9,No,43606,,,,,,
4064659,RR,19.8,7.9,No,43606,,,,,,
20310215,LF,11.0,9.3,No,8251,,,,,,
20310215,LR,11.0,9.3,No,8251,,,,,,
20310215,RF,11.0,9.3,No,8251,,,,,,
20310215,RR,11.0,9.3,No,8251,,,,,,
21823292,LF,12.0,9.1,No,23563,,,,,,
21823292,LR,12.0,9.1,No,23563,,,,,,
21823292,RF,12.0,9.2,No,23563,,,,,,
21823292,RR,12.0,9.2,No,23563,,,,,,
5234400,LF,13.1,8.9,No,32185,,,,,,
5234400,LR,13.1,9.0,No,32185,,,,,,
5234400,RF,13.1,8.9,No,32185,,,,,,
5234400,RR,13.1,9.0,No,32185,,,,,,
794787,LF,17.7,8.3,No,5348,,,,,,
794787,LR,17.7,8.2,No,5348,,,,,,
794787,RF,17.7,8.2,No,5348,,,,,,
794787,RR,17.7,8.2,No,5348,,,,,,
17343002,LF,15.5,8.6,No,18050,,,,,,
17343002,LR,15.5,8.6,No,18050,,,,,,
17343002,RF,15.5,8.6,No,18050,,,,,,
17343002,RR,15.5,8.6,No,18050,,,,,,
18284965,LF,12.1,9.1,No,18979,,,,,,
18284965,LR,12.1,9.1,No,18979,,,,,,
18284965,RF,12.1,9.2,No,18979,,,,,,
18284965,RR,12.1,9.1,No,18979,,,,,,
16293593,LF,12.7,9.0,No,28588,,,,,,
16293593,LR,31.6,6.1,No,28588,,,,,,
16293593,RF,12.7,9.1,No,28588,,,,,,
16293593,RR,12.7,9.0,No,28588,,,,,,
17102755,LF,11.3,9.2,No,14046,,,,,,
17102755,LR,11.3,9.2,No,14046,,,,,,
17102755,RF,11.3,9.2,No,14046,,,,,,
17102755,RR,11.3,9.2,No,14046,,,,,,
11590933,LF,31.5,6.0,No,76930,,,,,,
11590933,LR,31.5,6.1,No,76930,,,,,,
11590933,RF,31.5,6.1,No,76930,,,,,,
11590933,RR,31.5,6.1,No,76930,,,,,,
17550382,LF,20.4,7.8,No,5321,,,,,,
17550382,LR,20.4,7.8,No,5321,,,,,,
17550382,RF,20.4,7.8,No,5321,,,,,,
17550382,RR,20.4,7.8,No,5321,,,,,,
20612797,LF,14.9,8.6,No,26606,,,,,,
20612797,LR,14.9,8.7,No,26606,,,,,,
20612797,RF,14.9,8.7,No,26606,,,,,,
20612797,RR,14.9,8.7,No,26606,,,,,,
9422949,LF,18.2,8.1,No,14828,,,,,,
9422949,LR,18.2,8.2,No,14828,,,,,,
9422949,RF,18.2,8.2,No,14828,,,,,,
9422949,RR,18.2,8.1,No,14828,,,,,,
6036324,LF,18.4,8.1,No,29870,,,,,,
6036324,LR,18.4,8.1,No,29870,,,,,,
6036324,RF,18.4,8.2,No,29870,,,,,,
6036324,RR,18.4,8.2,No,29870,,,,,,
4993811,LF,12.6,9.1,No,6085,,,,,,
4993811,LR,12.6,9.0,No,6085,,,,,,
4993811,RF,12.6,9.1,No,6085,,,,,,
4993811,RR,12.6,9.1,No,6085,,,,,,
11080693,LF,14.2,8.7,No,8110,,,,,,
11080693,LR,14.2,8.8,No,8110,,,,,,
11080693,RF,14.2,8.8,No,8110,,,,,,
11080693,RR,14.2,8.8,No,8110,,,,,,
10497943,LF,17.9,8.1,No,20354,,,,,,
10497943,LR,17.9,8.2,No,20354,,,,,,
10497943,RF,17.9,8.2,No,20354,,,,,,
10497943,RR,17.9,8.2,No,20354,,,,,,
17391617,LF,2.4,10.6,No,4304,,,,,,
17391617,LR,31.9,6.1,No,4304,,,,,,
17391617,RF,2.4,10.6,No,4304,,,,,,
17391617,RR,2.4,10.7,No,4304,,,,,,
12426090,LF,13.5,8.9,No,5666,,,,,,
12426090,LR,13.5,8.9,No,5666,,,,,,
12426090,RF,13.5,8.9,No,5666,,,,,,
12426090,RR,13.5,9.0,No,5666,,,,,,
4831206,LF,43.8,4.1,No,94452,,,,,,
4831206,LR,43.8,4.2,No,94452,,,,,,
4831206,RF,43.8,4.2,No,94452,,,,,,
4831206,RR,43.8,4.2,No,94452,,,,,,
4650889,LF,36.3,5.3,No,22650,,,,,,
4650889,LR,36.3,5.4,No,22650,,,,,,
4650889,RF,36.3,5.4,No,22650,,,,,,
4650889,RR,36.3,5.4,No,22650,,,,,,
21084734,LF,9.8,9.5,No,13049,,,,,,
21084734,LR,9.8,9.4,No,13049,,,,,,
21084734,RF,9.8,9.5,Yes,13049,,,,,,
21084734,RR,9.8,9.5,No,13049,,,,,,
6764087,LF,14.4,8.8,No,13574,,,,,,
6764087,LR,14.4,8.8,No,13574,,,,,,
6764087,RF,14.4,8.8,No,13574,,,,,,
6764087,RR,14.4,8.7,No,13574,,,,,,
6323539,LF,11.4,9.3,No,8784,,,,,,
6323539,LR,11.4,9.2,No,8784,,,,,,
6323539,RF,11.4,9.3,No,8784,,,,,,
6323539,RR,11.4,9.3,No,8784,,,,,,
7507195,LF,9.5,9.5,No,2549,,,,,,
7507195,LR,9.5,9.5,No,2549,,,,,,
7507195,RF,9.5,9.5,No,2549,,,,,,
7507195,RR,9.5,9.5,No,2549,,,,,,
3583071,LF,14.4,8.8,No,29871,,,,,,
3583071,LR,14.4,8.7,No,29871,,,,,,
3583071,RF,14.4,8.8,No,29871,,,,,,
3583071,RR,14.4,8.7,No,29871,,,,,,
1036972,LF,14.0,8.8,No,24313,,,,,,
1036972,LR,14.0,8.8,No,24313,,,,,,
1036972,RF,14.0,8.8,No,24313,,,,,,
1036972,RR,14.0,8.9,No,24313,,,,,,
4557535,LF,27.5,6.7,No,43734,,,,,,
4557535,LR,27.5,6.7,No,43734,,,,,,
4557535,RF,27.5,6.7,No,43734,,,,,,
4557535,RR,27.5,6.8,No,43734,,,,,,
18013110,LF,14.2,8.8,No,11437,,,,,,
18013110,LR,14.2,8.8,No,11437,,,,,,
18013110,RF,14.2,8.8,No,11437,,,,,,
18013110,RR,14.2,8.7,No,11437,,,,,,
20831496,LF,14.4,8.8,No,23750,,,,,,
20831496,LR,14.4,8.8,No,23750,,,,,,
20831496,RF,14.4,8.7,No,23750,,,,,,
20831496,RR,14.4,8.8,No,23750,,,,,,
20079109,LF,52.8,2.8,No,122590,,,,,,
20079109,LR,52.8,2.7,No,122590,,,,,,
20079109,RF,52.8,2.7,No,122590,,,,,,
20079109,RR,52.8,2.8,No,122590,,,,,,
14742190,LF,16.0,8.5,No,33326,,,,,,
14742190,LR,0.4,10.9,No,33326,,,,,,
14742190,RF,16.0,8.5,No,33326,,,,,,
14742190,RR,16.0,8.5,No,33326,,,,,,
2771150,LF,21.1,7.8,No,18600,,,,,,
2771150,LR,21.1,7.8,No,18600,,,,,,
2771150,RF,21.1,7.7,No,18600,,,,,,
2771150,RR,21.1,7.7,No,18600,,,,,,
8008064,LF,14.0,8.8,No,17452,,,,,,
8008064,LR,14.0,8.8,No,17452,,,,,,
8008064,RF,14.0,8.8,No,17452,,,,,,
8008064,RR,14.0,8.8,No,17452,,,,,,
21073838,LF,29.0,6.5,No,63546,,,,,,
21073838,LR,29.0,6.5,No,63546,,,,,,
21073838,RF,29.0,6.5,No,63546,,,,,,
21073838,RR,29.0,6.5,No,63546,,,,,,
4197525,LF,19.1,8.0,No,22477,,,,,,
4197525,LR,19.1,8.0,No,22477,,,,,,
4197525,RF,19.1,8.1,No,22477,,,,,,
4197525,RR,19.1,8.0,No,22477,,,,,,
14910479,LF,5.9,10.1,No,5871,,,,,,
14910479,LR,5.9,10.1,No,5871,,,,,,
14910479,RF,5.9,10.1,No,5871,,,,,,
14910479,RR,5.9,10.1,No,5871,,,,,,
470656,LF,15.3,8.6,No,19068,,,,,,
470656,LR,15.3,8.7,No,19068,,,,,,
470656,RF,15.3,8.6,No,19068,,,,,,
470656,RR,15.3,8.6,No,19068,,,,,,
3409212,LF,35.8,5.4,No,5388,,,,,,
3409212,LR,35.8,5.4,No,5388,,,,,,
3409212,RF,35.8,5.3,No,5388,,,,,,
3409212,RR,35.8,5.5,No,5388,,,,,,
1635487,LF,8.6,9.6,No,3802,,,,,,
1635487,LR,8.6,9.7,Yes,3802,,,,,,
1635487,RF,8.6,9.7,No,3802,,,,,,
1635487,RR,8.6,9.7,No,3802,,,,,,
8438067,LF,25.0,7.1,No,59479,,,,,,
8438067,LR,25.0,7.1,No,59479,,,,,,
8438067,RF,25.0,7.1,No,59479,,,,,,
8438067,RR,25.0,7.1,No,59479,,,,,,
6170641,LF,5.6,10.1,No,12779,,,,,,
6170641,LR,29.0,6.5,No,12779,,,,,,
6170641,RF,5.6,10.2,No,12779,,,,,,
6170641,RR,5.6,10.2,No,12779,,,,,,
21549510,LF,11.3,9.2,No,2147,,,,,,
21549510,LR,11.3,9.2,No,2147,,,,,,
21549510,RF,11.3,9.2,No,2147,,,,,,
21549510,RR,11.3,9.2,No,2147,,,,,,
16624673,LF,18.7,8.1,No,27304,,,,,,
16624673,LR,18.7,8.1,No,27304,,,,,,
16624673,RF,18.7,8.0,No,27304,,,,,,
16624673,RR,18.7,8.1,No,27304,,,,,,
18439893,LF,14.1,8.9,No,28475,,,,,,
18439893,LR,14.1,8.8,No,28475,,,,,,
18439893,RF,14.1,8.8,No,28475,,,,,,
18439893,RR,14.1,8.8,No,28475,,,,,,
11244361,LF,13.8,8.9,No,15547,,,,,,
11244361,LR,13.8,8.8,No,15547,,,,,,
11244361,RF,13.8,8.9,No,15547,,,,,,
11244361,RR,13.8,8.8,No,15547,,,,,,
16885902,LF,14.1,8.8,No,10798,,,,,,
16885902,LR,14.1,8.8,No,10798,,,,,,
16885902,RF,14.1,8.8,No,10798,,,,,,
16885902,RR,14.1,8.8,No,10798,,,,,,
8272823,LF,19.7,7.9,No,1176,,,,,,
8272823,LR,19.7,7.9,No,1176,,,,,,
8272823,RF,19.7,8.0,No,1176,,,,,,
8272823,RR,19.7,7.9,No,1176,,,,,,
4353654,LF,26.3,6.9,No,8939,,,,,,
4353654,LR,26.3,6.9,No,8939,,,,,,
4353654,RF,26.3,6.9,Yes,8939,,,,,,
4353654,RR,26.3,6.8,No,8939,,,,,,
12203130,LF,2.9,10.5,No,3090,,,,,,
12203130,LR,2.9,10.6,No,3090,,,,,,
12203130,RF,2.9,10.6,No,3090,,,,,,
12203130,RR,2.9,10.5,No,3090,,,,,,
1092243,LF,44.3,4.1,No,24101,,,,,,
1092243,LR,44.3,4.1,No,24101,,,,,,
1092243,RF,44.3,4.1,Yes,24101,,,,,,
1092243,RR,44.3,4.1,No,24101,,,,,,
15210103,LF,19.3,8.0,No,19132,,,,,,
15210103,LR,19.3,8.0,No,19132,,,,,,
15210103,RF,19.3,7.9,No,19132,,,,,,
15210103,RR,19.3,8.1,No,19132,,,,,,
18903959,LF,35.7,5.4,No,33642,,,,,,
18903959,LR,35.7,5.4,No,33642,,,,,,
18903959,RF,35.7,5.5,No,33642,,,,,,
18903959,RR,35.7,5.5,No,33642,,,,,,
12658632,LF,33.3,5.8,No,8461,,,,,,
12658632,LR,33.3,5.9,No,8461,,,,,,
12658632,RF,33.3,5.8,No,8461,,,,,,
12658632,RR,33.3,5.8,No,8461,,,,,,
20242790,LF,29.3,6.5,No,64707,,,,,,
20242790,LR,29.3,6.4,No,64707,,,,,,
20242790,RF,29.3,6.4,No,64707,,,,,,
20242790,RR,29.3,6.5,No,64707,,,,,,
317249,LF,13.2,9.0,No,10636,,,,,,
317249,LR,9.5,9.5,No,10636,,,,,,
317249,RF,13.2,8.9,No,10636,,,,,,
317249,RR,13.2,9.0,No,10636,,,,,,
20135968,LF,25.2,7.1,No,17969,,,,,,
20135968,LR,25.2,7.2,No,17969,,,,,,
20135968,RF,25.2,7.0,No,17969,,,,,,
20135968,RR,25.2,7.0,No,17969,,,,,,
17182594,LF,42.3,4.3,No,63215,,,,,,
17182594,LR,42.3,4.4,No,63215,,,,,,
17182594,RF,42.3,4.4,No,63215,,,,,,
17182594,RR,42.3,4.5,No,63215,,,,,,
5209778,LF,25.2,7.0,No,2377,,,,,,
5209778,LR,25.2,7.0,No,2377,,,,,,
5209778,RF,25.2,7.0,No,2377,,,,,,
5209778,RR,25.2,7.0,No,2377,,,,,,
17457366,LF,10.7,9.4,No,9244,,,,,,
17457366,LR,10.7,9.3,No,9244,,,,,,
17457366,RF,10.7,9.3,No,9244,,,,,,
17457366,RR,10.7,9.3,No,9244,,,,,,
1123696,LF,70.6,0.2,No,16749,,,,,,
1123696,LR,70.6,0.2,No,16749,,,,,,
1123696,RF,70.6,0.2,No,16749,,,,,,
1123696,RR,70.6,0.2,No,16749,,,,,,
20504195,LF,35.7,0.2,No,4807,,,,,,
20504195,LR,35.7,0.2,No,4807,,,,,,
20504195,RF,35.7,0.3,No,4807,,,,,,
20504195,RR,35.7,0.2,No,4807,,,,,,
9071641,LF,9.8,8.1,No,12297,,,,,,
9071641,LR,9.8,8.1,No,12297,,,,,,
9071641,RF,9.8,8.0,No,12297,,,,,,
9071641,RR,9.8,8.1,No,12297,,,,,,
4227011,LF,36.4,0.2,No,26867,,,,,,
4227011,LR,36.4,0.2,No,26867,,,,,,
4227011,RF,36.4,0.2,No,26867,,,,,,
4227011,RR,36.4,0.2,No,26867,,,,,,
17779739,LF,24.5,3.5,No,25230,,,,,,
17779739,LR,24.5,3.4,No,25230,,,,,,
17779739,RF,24.5,3.5,No,25230,,,,,,
17779739,RR,24.5,3.4,No,25230,,,,,,
16451921,LF,7.6,8.7,No,9069,,,,,,
16451921,LR,19.3,5.0,No,9069,,,,,,
16451921,RF,7.6,8.7,No,9069,,,,,,
16451921,RR,7.6,8.7,No,9069,,,,,,
6189558,LF,31.2,1.4,No,49342,,,,,,
6189558,LR,31.2,1.4,No,49342,,,,,,
6189558,RF,31.2,1.3,No,49342,,,,,,
6189558,RR,31.2,1.4,No,49342,,,,,,
10335236,LF,35.7,0.2,No,58972,,,,,,
10335236,LR,35.7,0.2,No,58972,,,,,,
10335236,RF,35.7,0.2,No,58972,,,,,,
10335236,RR,35.7,0.2,Yes,58972,,,,,,
8562222,LF,6.1,0.2,No,9596,,,,,,
8562222,LR,6.1,0.2,No,9596,,,,,,
8562222,RF,6.1,0.2,Yes,9596,,,,,,
8562222,RR,6.1,0.2,No,9596,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
